workload,family,seed,n,schedule,B,epsilon,T_ref_type,T_ref,C_ref_star,achieved_T_exe,achieved_ratio_to_T_ref,T_static_at_C_ref_star,stall_cycles_at_C_ref_star,Delta_max_at_C_ref_star
adder_n16,semi_real_adder,0,16,delivery_aware_v2,0,0.1,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,static,0,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,capacity_aware,0,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,smooth,0,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v1,0,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v2,0,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,static,4,0.05,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,capacity_aware,4,0.05,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,smooth,4,0.05,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v1,4,0.05,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v2,4,0.05,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,static,4,0.05,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,capacity_aware,4,0.05,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,smooth,4,0.05,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v1,4,0.05,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v2,4,0.05,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,static,4,0.1,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,capacity_aware,4,0.1,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,smooth,4,0.1,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v1,4,0.1,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v2,4,0.1,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,static,4,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,capacity_aware,4,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,smooth,4,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v1,4,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v2,4,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,static,8,0.05,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,capacity_aware,8,0.05,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,smooth,8,0.05,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v1,8,0.05,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v2,8,0.05,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,static,8,0.05,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,capacity_aware,8,0.05,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,smooth,8,0.05,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v1,8,0.05,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v2,8,0.05,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,static,8,0.1,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,capacity_aware,8,0.1,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,smooth,8,0.1,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v1,8,0.1,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v2,8,0.1,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,static,8,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,capacity_aware,8,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,smooth,8,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v1,8,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v2,8,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,static,12,0.05,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,capacity_aware,12,0.05,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,smooth,12,0.05,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v1,12,0.05,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v2,12,0.05,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,static,12,0.05,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,capacity_aware,12,0.05,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,smooth,12,0.05,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v1,12,0.05,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v2,12,0.05,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,static,12,0.1,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,capacity_aware,12,0.1,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,smooth,12,0.1,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v1,12,0.1,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v2,12,0.1,asap,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,static,12,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,capacity_aware,12,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,smooth,12,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v1,12,0.1,best,66,1,66,1.0,66,0,0
adder_n16,semi_real_adder,0,16,delivery_aware_v2,12,0.1,best,66,1,66,1.0,66,0,0
multiplier_n4,semi_real_multiplier,0,4,static,0,0.05,asap,22,2,23,1.0454545454545454,22,1,1
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,0,0.05,asap,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,smooth,0,0.05,asap,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v1,0,0.05,asap,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v2,0,0.05,asap,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,static,0,0.05,best,22,2,23,1.0454545454545454,22,1,1
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,0,0.05,best,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,smooth,0,0.05,best,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v1,0,0.05,best,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v2,0,0.05,best,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,static,0,0.1,asap,22,2,23,1.0454545454545454,22,1,1
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,0,0.1,asap,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,smooth,0,0.1,asap,22,1,24,1.0909090909090908,22,2,2
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v1,0,0.1,asap,22,1,24,1.0909090909090908,22,2,2
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v2,0,0.1,asap,22,1,24,1.0909090909090908,22,2,2
multiplier_n4,semi_real_multiplier,0,4,static,0,0.1,best,22,2,23,1.0454545454545454,22,1,1
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,0,0.1,best,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,smooth,0,0.1,best,22,1,24,1.0909090909090908,22,2,2
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v1,0,0.1,best,22,1,24,1.0909090909090908,22,2,2
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v2,0,0.1,best,22,1,24,1.0909090909090908,22,2,2
multiplier_n4,semi_real_multiplier,0,4,static,4,0.05,asap,22,2,22,1.0,22,0,1
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,4,0.05,asap,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,smooth,4,0.05,asap,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v1,4,0.05,asap,22,1,23,1.0454545454545454,22,1,5
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v2,4,0.05,asap,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,static,4,0.05,best,22,2,22,1.0,22,0,1
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,4,0.05,best,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,smooth,4,0.05,best,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v1,4,0.05,best,22,1,23,1.0454545454545454,22,1,5
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v2,4,0.05,best,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,static,4,0.1,asap,22,1,24,1.0909090909090908,22,2,6
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,4,0.1,asap,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,smooth,4,0.1,asap,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v1,4,0.1,asap,22,1,23,1.0454545454545454,22,1,5
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v2,4,0.1,asap,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,static,4,0.1,best,22,1,24,1.0909090909090908,22,2,6
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,4,0.1,best,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,smooth,4,0.1,best,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v1,4,0.1,best,22,1,23,1.0454545454545454,22,1,5
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v2,4,0.1,best,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,static,8,0.05,asap,22,1,22,1.0,22,0,6
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,8,0.05,asap,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,smooth,8,0.05,asap,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v1,8,0.05,asap,22,1,22,1.0,22,0,5
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v2,8,0.05,asap,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,static,8,0.05,best,22,1,22,1.0,22,0,6
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,8,0.05,best,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,smooth,8,0.05,best,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v1,8,0.05,best,22,1,22,1.0,22,0,5
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v2,8,0.05,best,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,static,8,0.1,asap,22,1,22,1.0,22,0,6
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,8,0.1,asap,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,smooth,8,0.1,asap,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v1,8,0.1,asap,22,1,22,1.0,22,0,5
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v2,8,0.1,asap,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,static,8,0.1,best,22,1,22,1.0,22,0,6
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,8,0.1,best,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,smooth,8,0.1,best,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v1,8,0.1,best,22,1,22,1.0,22,0,5
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v2,8,0.1,best,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,static,12,0.05,asap,22,1,22,1.0,22,0,6
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,12,0.05,asap,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,smooth,12,0.05,asap,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v1,12,0.05,asap,22,1,22,1.0,22,0,5
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v2,12,0.05,asap,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,static,12,0.05,best,22,1,22,1.0,22,0,6
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,12,0.05,best,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,smooth,12,0.05,best,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v1,12,0.05,best,22,1,22,1.0,22,0,5
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v2,12,0.05,best,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,static,12,0.1,asap,22,1,22,1.0,22,0,6
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,12,0.1,asap,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,smooth,12,0.1,asap,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v1,12,0.1,asap,22,1,22,1.0,22,0,5
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v2,12,0.1,asap,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,static,12,0.1,best,22,1,22,1.0,22,0,6
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,12,0.1,best,22,2,22,1.0,22,0,0
multiplier_n4,semi_real_multiplier,0,4,smooth,12,0.1,best,22,1,22,1.0,22,0,2
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v1,12,0.1,best,22,1,22,1.0,22,0,5
multiplier_n4,semi_real_multiplier,0,4,delivery_aware_v2,12,0.1,best,22,1,22,1.0,22,0,2
multiplier_n6,semi_real_multiplier,0,6,static,0,0.05,asap,32,3,33,1.03125,32,1,1
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,0,0.05,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,smooth,0,0.05,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v1,0,0.05,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v2,0,0.05,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,static,0,0.05,best,32,3,33,1.03125,32,1,1
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,0,0.05,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,smooth,0,0.05,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v1,0,0.05,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v2,0,0.05,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,static,0,0.1,asap,32,2,34,1.0625,32,2,3
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,0,0.1,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,smooth,0,0.1,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v1,0,0.1,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v2,0,0.1,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,static,0,0.1,best,32,2,34,1.0625,32,2,3
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,0,0.1,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,smooth,0,0.1,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v1,0,0.1,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v2,0,0.1,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,static,4,0.05,asap,32,2,32,1.0,32,0,3
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,4,0.05,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,smooth,4,0.05,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v1,4,0.05,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v2,4,0.05,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,static,4,0.05,best,32,2,32,1.0,32,0,3
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,4,0.05,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,smooth,4,0.05,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v1,4,0.05,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v2,4,0.05,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,static,4,0.1,asap,32,2,32,1.0,32,0,3
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,4,0.1,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,smooth,4,0.1,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v1,4,0.1,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v2,4,0.1,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,static,4,0.1,best,32,2,32,1.0,32,0,3
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,4,0.1,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,smooth,4,0.1,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v1,4,0.1,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v2,4,0.1,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,static,8,0.05,asap,32,2,32,1.0,32,0,3
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,8,0.05,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,smooth,8,0.05,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v1,8,0.05,asap,32,2,32,1.0,32,0,1
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v2,8,0.05,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,static,8,0.05,best,32,2,32,1.0,32,0,3
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,8,0.05,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,smooth,8,0.05,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v1,8,0.05,best,32,2,32,1.0,32,0,1
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v2,8,0.05,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,static,8,0.1,asap,32,2,32,1.0,32,0,3
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,8,0.1,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,smooth,8,0.1,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v1,8,0.1,asap,32,2,32,1.0,32,0,1
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v2,8,0.1,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,static,8,0.1,best,32,2,32,1.0,32,0,3
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,8,0.1,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,smooth,8,0.1,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v1,8,0.1,best,32,2,32,1.0,32,0,1
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v2,8,0.1,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,static,12,0.05,asap,32,2,32,1.0,32,0,3
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,12,0.05,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,smooth,12,0.05,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v1,12,0.05,asap,32,2,32,1.0,32,0,1
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v2,12,0.05,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,static,12,0.05,best,32,2,32,1.0,32,0,3
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,12,0.05,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,smooth,12,0.05,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v1,12,0.05,best,32,2,32,1.0,32,0,1
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v2,12,0.05,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,static,12,0.1,asap,32,2,32,1.0,32,0,3
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,12,0.1,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,smooth,12,0.1,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v1,12,0.1,asap,32,2,32,1.0,32,0,1
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v2,12,0.1,asap,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,static,12,0.1,best,32,2,32,1.0,32,0,3
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,12,0.1,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,smooth,12,0.1,best,32,2,32,1.0,32,0,0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v1,12,0.1,best,32,2,32,1.0,32,0,1
multiplier_n6,semi_real_multiplier,0,6,delivery_aware_v2,12,0.1,best,32,2,32,1.0,32,0,0
multiplier_n8,semi_real_multiplier,0,8,static,0,0.05,asap,42,3,43,1.0238095238095237,42,1,3
multiplier_n8,semi_real_multiplier,0,8,capacity_aware,0,0.05,asap,42,3,42,1.0,42,0,0
multiplier_n8,semi_real_multiplier,0,8,smooth,0,0.05,asap,42,3,42,1.0,42,0,0
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v1,0,0.05,asap,42,3,42,1.0,42,0,0
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v2,0,0.05,asap,42,3,42,1.0,42,0,0
multiplier_n8,semi_real_multiplier,0,8,static,0,0.05,best,42,3,43,1.0238095238095237,42,1,3
multiplier_n8,semi_real_multiplier,0,8,capacity_aware,0,0.05,best,42,3,42,1.0,42,0,0
multiplier_n8,semi_real_multiplier,0,8,smooth,0,0.05,best,42,3,42,1.0,42,0,0
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v1,0,0.05,best,42,3,42,1.0,42,0,0
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v2,0,0.05,best,42,3,42,1.0,42,0,0
multiplier_n8,semi_real_multiplier,0,8,static,0,0.1,asap,42,3,43,1.0238095238095237,42,1,3
multiplier_n8,semi_real_multiplier,0,8,capacity_aware,0,0.1,asap,42,3,42,1.0,42,0,0
multiplier_n8,semi_real_multiplier,0,8,smooth,0,0.1,asap,42,2,46,1.0952380952380953,42,4,8
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v1,0,0.1,asap,42,2,46,1.0952380952380953,42,4,8
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v2,0,0.1,asap,42,2,46,1.0952380952380953,42,4,8
multiplier_n8,semi_real_multiplier,0,8,static,0,0.1,best,42,3,43,1.0238095238095237,42,1,3
multiplier_n8,semi_real_multiplier,0,8,capacity_aware,0,0.1,best,42,3,42,1.0,42,0,0
multiplier_n8,semi_real_multiplier,0,8,smooth,0,0.1,best,42,2,46,1.0952380952380953,42,4,8
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v1,0,0.1,best,42,2,46,1.0952380952380953,42,4,8
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v2,0,0.1,best,42,2,46,1.0952380952380953,42,4,8
multiplier_n8,semi_real_multiplier,0,8,static,4,0.05,asap,42,3,42,1.0,42,0,3
multiplier_n8,semi_real_multiplier,0,8,capacity_aware,4,0.05,asap,42,3,42,1.0,42,0,0
multiplier_n8,semi_real_multiplier,0,8,smooth,4,0.05,asap,42,2,44,1.0476190476190477,42,2,8
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v1,4,0.05,asap,42,2,44,1.0476190476190477,42,2,8
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v2,4,0.05,asap,42,2,44,1.0476190476190477,42,2,8
multiplier_n8,semi_real_multiplier,0,8,static,4,0.05,best,42,3,42,1.0,42,0,3
multiplier_n8,semi_real_multiplier,0,8,capacity_aware,4,0.05,best,42,3,42,1.0,42,0,0
multiplier_n8,semi_real_multiplier,0,8,smooth,4,0.05,best,42,2,44,1.0476190476190477,42,2,8
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v1,4,0.05,best,42,2,44,1.0476190476190477,42,2,8
multiplier_n8,semi_real_multiplier,0,8,delivery_aware_v2,4,0.05,best,42,2,44,1.0476190476190477,42,2,8
